Symbol,baseMean,log2FoldChange,padj
Trim11,3899.285,-0.254,0.0
E130304F04Rik,709.185,0.484,0.0
Cryzl1,2355.611,-0.286,0.0
BC031353,4161.688,0.249,0.0
Fscn1,15672.246,0.234,0.0
Rbl2,7426.384,0.169,0.0
Txnl4b,833.674,0.48,0.0
Ncaph,670.289,0.567,0.0
Igfbp4,113599.436,-0.232,0.0
Polm,2709.112,0.307,0.0
Fance,1273.1,0.38,0.0
Dlg4,4189.194,-0.255,0.0
Bet1l,3936.217,0.256,0.0
Ninl,1821.45,-0.453,0.0
Rab11b,12509.364,0.171,0.0
Pfdn5,10663.499,0.222,0.0
Asna1,4353.317,0.267,0.0
Tigd2,1731.497,0.313,0.0
Tmem110,1968.089,0.302,0.0
Hsd3b7,2553.029,-0.335,0.0
Atl1,912.586,-0.413,0.0
Mcm9,602.288,0.507,0.0
D3Ertd254e,2276.141,-0.259,0.0
Scaf11,11162.202,0.212,0.0
Naa10,1855.776,0.278,0.0
Heatr1,1730.699,0.314,0.0
Rorc,2132.561,0.308,0.0
Lclat1,6424.939,0.226,0.0
Nox4,811.56,-0.477,0.0
Pfas,1245.159,-0.42,0.0
Lnx1,9660.873,-0.249,0.0
Gorasp1,3071.598,-0.26,0.0
Rab4a,932.642,0.48,0.0
Ap3b1,7435.97,-0.196,0.0
Txndc15,5756.043,-0.282,0.0
Arntl2,940.273,0.415,0.0
Klhl2,1383.281,-0.346,0.0
Ezr,3468.521,0.267,0.0
Pdap1,7198.461,0.274,0.0
Eml4,1462.906,-0.394,0.0
Nol12,1621.997,0.381,0.0
Tnrc6c,3429.584,-0.298,0.0
Myadm,43964.318,-0.183,0.0
Rdh10,1172.496,0.39,0.0
Ypel3,6380.776,-0.253,0.0
Smpd1,12748.567,-0.182,0.0
Hdac4,1482.05,0.388,0.0
Ube2w,4820.831,-0.273,0.0
Bag1,8046.353,0.172,0.0
Clasrp,1379.009,0.369,0.0
Lsm4,1818.314,0.3,0.0
Nagpa,1671.727,-0.303,0.0
Metrn,1085.193,0.478,0.0
Pigo,862.022,0.415,0.0
Ccdc50,11438.092,0.25,0.0
Tfip11,3492.308,0.229,0.0
Uhrf1bp1,2069.843,0.32,0.0
Gbe1,6425.162,-0.334,0.0
Opa1,6093.545,0.216,0.0
Zbed4,495.604,-0.553,0.0
Sepn1,7923.446,-0.215,0.0
Naa38,890.623,0.462,0.0
Six4,773.074,-0.411,0.0
Taf9b,589.762,0.505,0.0
Cables1,1766.931,-0.342,0.0
Gps2,1660.297,0.404,0.0
BC017158,1908.694,-0.317,0.0
Tspan5,3658.06,0.26,0.0
Cog8,2412.474,0.269,0.0
Ak5,3055.782,-0.36,0.0
Crtc1,2066.276,-0.308,0.0
Tspo,25586.307,0.266,0.0
4922501C03Rik,1020.9,-0.369,0.0
Srebf1,20507.531,-0.249,0.0
Zfp462,1540.748,-0.5,0.0
Gna12,3774.89,0.205,0.0
Mfsd3,773.211,0.425,0.0
Lpin2,3003.829,0.217,0.0
Gcnt2,3424.874,0.389,0.0
Fgfr1op2,4813.819,-0.203,0.0
Thumpd3,2152.777,0.357,0.0
Xrcc1,2003.35,-0.285,0.0
Rgs7,348.909,-0.58,0.0
1110059E24Rik,1779.362,0.349,0.0
Mto1,894.954,-0.43,0.0
Map3k4,2587.694,-0.26,0.0
Gnpat,8511.335,0.168,0.0
Cul9,3187.623,-0.34,0.0
Ltv1,1814.11,0.354,0.0
Meaf6,648.307,-0.403,0.0
Actr5,641.549,0.463,0.0
Flad1,1266.58,-0.318,0.0
Tmem175,3432.935,0.266,0.0
Cdc34,3570.64,0.276,0.0
Spcs2,9418.694,-0.19,0.0
Wdr24,1746.062,-0.327,0.0
Cyb561d1,698.68,0.496,0.0
Gadd45gip1,1567.695,-0.371,0.0
Rbm15,487.319,-0.519,0.0
Rrp7a,5371.701,0.224,0.0
Dlg1,12173.521,-0.179,0.0
Meis1,2934.82,-0.273,0.0
Arpp19,6318.946,0.219,0.0
Habp4,2267.516,0.282,0.0
Vamp8,3589.458,0.278,0.0
Pacs2,3734.02,-0.221,0.0
D030056L22Rik,1008.337,-0.494,0.0
2810474O19Rik,5307.678,-0.292,0.0
Dpy19l3,2023.351,-0.278,0.0
Acy1,652.786,-0.475,0.0
Med30,1369.532,0.382,0.0
Zfp160,1099.159,0.479,0.0
2410006H16Rik,4680.065,0.281,0.0
Anapc11,3581.543,-0.267,0.0
Crls1,1785.974,0.318,0.0
Cox6c,8993.738,0.322,0.0
5730409E04Rik,3792.227,0.225,0.0
Pgpep1,3873.331,-0.216,0.0
Tgif1,3982.099,0.309,0.0
Lyar,1164.123,0.32,0.0
Ppib,30188.011,0.167,0.0
Ier5,4144.751,0.333,0.0
Rad9,1317.093,0.32,0.0
Tax1bp3,8760.021,0.164,0.0
Msl2,1907.529,-0.3,0.0
Tab3,1827.372,0.317,0.0
Hebp1,2308.717,-0.303,0.0
Sptlc1,3797.437,0.235,0.0
Set,10628.19,0.201,0.0
Vps16,3436.389,0.208,0.0
Tap1,7934.106,-0.203,0.0
Tyw1,2112.71,-0.327,0.0
Fan1,1175.1,0.405,0.0
Prr24,1515.186,0.379,0.0
Farp2,2082.198,-0.336,0.0
Itga5,17726.612,0.22,0.0
Plekho2,6388.641,0.216,0.0
Poll,1001.575,-0.485,0.0
Kif13a,3467.275,0.281,0.0
Ppcs,964.037,0.397,0.0
Jak3,1614.456,-0.322,0.0
Ppp1r15b,7089.662,0.171,0.0
Polr2g,3013.388,0.282,0.0
Atg16l1,2870.87,0.255,0.0
Ecsit,1502.613,0.307,0.0
Tcf7l1,3147.872,0.351,0.0
Yipf3,7404.408,-0.191,0.0
Fam98b,3598.548,0.234,0.0
Mta3,3859.83,0.272,0.0
Lgmn,13768.454,0.171,0.0
Gapdh,91112.758,-0.286,0.0
Ticam1,1973.124,-0.345,0.0
Lca5,746.388,-0.515,0.0
Rrm2,1746.755,0.389,0.0
Gigyf2,6108.324,-0.22,0.0
Stoml2,3821.128,0.275,0.0
Mfsd10,4246.838,0.251,0.0
Kctd7,666.636,-0.46,0.0
Extl2,4229.289,0.248,0.0
Dyrk2,1460.358,0.317,0.0
Plxdc2,5425.23,0.293,0.0
Fcgrt,15655.074,-0.203,0.0
Atp6v1b2,9091.526,-0.16,0.0
Arf1,30866.722,0.147,0.0
Adal,640.014,-0.439,0.0
Alg1,2711.056,0.312,0.0
AI846148,1657.95,0.334,0.0
Hdac6,2986.044,0.239,0.0
Rarg,10954.96,-0.196,0.0
Cbx7,1233.453,-0.34,0.0
Topors,3742.012,0.208,0.0
Cyfip1,11967.28,-0.144,0.0
Arpc5l,3148.554,0.26,0.0
Zfp174,609.803,-0.499,0.0
Bmpr1a,16590.207,0.169,0.0
Appbp2,3060.258,0.231,0.0
Lactb,983.942,0.432,0.0
Actr2,14335.927,0.179,0.0
1500032L24Rik,3964.413,0.26,0.0
Tmem183a,2541.558,0.287,0.0
Agmo,1075.755,0.417,0.0
Arl5b,757.275,-0.489,0.0
Fuca2,4198.516,0.279,0.0
Sgms2,2764.116,0.247,0.0
Cars2,689.776,-0.418,0.0
Fam171a2,1669.259,0.33,0.0
Gm12824,17430.744,0.335,0.0
Bmpr2,3822.015,-0.433,0.0
Cnot7,3221.874,-0.287,0.0
Pik3ca,6229.25,-0.188,0.0
Uchl3,754.672,-0.411,0.0
Trmu,628.406,0.541,0.0
Osbpl1a,3785.851,0.222,0.0
Setd7,13889.323,0.187,0.0
Nap1l4,9567.469,0.171,0.0
Gcc2,3514.928,0.243,0.0
Car11,1017.725,-0.388,0.0
Sema4b,1961.906,0.308,0.0
Metrnl,1640.013,0.317,0.0
Atxn7l3b,8936.751,-0.185,0.0
Cd47,11714.794,-0.183,0.0
Vprbp,2549.008,-0.275,0.0
Smndc1,2802.667,-0.24,0.0
Ptdss1,6250.914,0.218,0.0
Hsd17b4,11811.028,0.179,0.0
Prmt5,4099.118,0.249,0.0
Nup62,3315.245,0.226,0.0
Adam19,1445.286,0.373,0.0
Zfp358,2331.141,0.321,0.0
Dnajb9,4408.524,-0.383,0.0
Vopp1,9571.866,0.181,0.0
Ccdc80,153712.261,0.148,0.0
Fgf13,615.759,0.561,0.0
Tmem80,828.99,-0.435,0.0
Fam49b,1930.074,0.342,0.0
Ndel1,7782.123,0.205,0.0
Atp6v1f,4966.405,-0.214,0.0
Crocc,1072.915,-0.415,0.0
G3bp2,12392.819,-0.21,0.0
Arl5a,10892.564,-0.24,0.0
Cyba,5479.901,0.245,0.0
Gpatch1,1352.265,0.353,0.0
1110004E09Rik,1154.136,0.336,0.0
Nek8,1381.713,-0.311,0.0
Xpnpep3,1221.109,0.339,0.0
Ing4,3218.156,-0.276,0.0
Rnf7,4313.673,0.242,0.0
Dap,25149.168,0.187,0.0
Gstcd,901.518,0.367,0.0
Gramd1a,5656.45,-0.241,0.0
Rpain,852.845,-0.396,0.0
Gprc5a,1058.156,0.387,0.0
Zfp780b,636.495,-0.584,0.0
Calm1,24549.911,-0.204,0.0
Rbbp5,2569.487,-0.294,0.0
Ube3a,4419.175,-0.383,0.0
Thsd1,660.047,0.55,0.0
Mga,5307.637,-0.403,0.0
Chml,560.269,-0.524,0.0
Tada3,2460.879,-0.227,0.0
Ank2,1100.123,0.403,0.0
Dag1,24259.582,-0.18,0.0
Wdr12,1582.405,0.345,0.0
Coro7,1751.305,0.303,0.0
Hspa13,5333.584,-0.283,0.0
6030446N20Rik,1215.533,0.403,0.0
Zfp597,997.462,-0.318,0.0
Gtf2a2,2539.786,0.31,0.0
Kctd6,905.133,0.505,0.0
C130022K22Rik,1636.516,0.273,0.0
Pank4,1511.658,-0.301,0.0
Ddhd1,1802.425,-0.321,0.0
Fgd1,1929.693,0.326,0.0
Prkar1b,2274.19,-0.295,0.0
Apbb3,865.128,0.402,0.0
Rspry1,3083.543,-0.23,0.0
Dctn3,4412.521,0.218,0.0
Uqcrb,6475.213,0.243,0.0
1810013L24Rik,5826.599,-0.229,0.0
Hgf,3750.105,0.206,0.0
Fkbp9,50881.289,0.136,0.0
Cox18,940.199,0.415,0.0
Dffb,335.618,0.56,0.0
Tmx3,6087.336,-0.282,0.0
Mitd1,1491.45,-0.372,0.0
Exd1,642.549,0.566,0.0
Lrrfip1,8862.498,0.204,0.0
Fam195b,7346.0,0.214,0.0
Accs,775.66,0.425,0.0
Gns,28188.352,0.131,0.0
1700112E06Rik,939.745,-0.448,0.0
Dnajc18,3569.655,-0.215,0.0
Polk,4067.06,-0.208,0.0
Rabl5,985.062,-0.419,0.0
BC032203,2728.131,-0.33,0.0
Glg1,21602.678,-0.171,0.0
Tnfaip1,10131.856,0.163,0.0
Bckdk,5408.423,0.17,0.0
Gdf11,548.214,-0.523,0.0
Upf2,2879.636,-0.272,0.0
Car5b,7044.826,0.234,0.0
Nfyc,1546.855,0.355,0.0
Smurf2,7899.706,-0.219,0.0
Nudc,5718.725,0.188,0.0
Aatf,1291.734,0.406,0.0
Irf2bp1,2559.231,-0.308,0.0
Phlda3,29787.797,0.183,0.0
Gsdmd,2025.117,-0.301,0.0
Cox17,1554.18,-0.314,0.0
Bbx,6579.909,-0.233,0.0
Xpr1,5336.662,-0.23,0.0
Arid2,5674.054,0.293,0.0
Pts,2209.033,-0.229,0.0
Gjc1,1158.839,0.373,0.0
Scamp5,1822.653,0.32,0.0
Qrsl1,692.346,0.411,0.0
Lrrc27,845.385,-0.411,0.0
2310047B19Rik,898.494,0.358,0.0
Cdc5l,4283.151,-0.219,0.0
Rnf130,3661.84,0.277,0.0
Gtf2h2,984.032,0.445,0.0
Plin2,20655.08,0.25,0.0
Naa25,2741.259,0.249,0.0
Thoc7,3437.473,0.29,0.0
Dtx3,3736.374,-0.245,0.0
Scin,922.145,0.459,0.0
Stk4,2689.763,-0.226,0.0
Zfp467,1477.897,-0.279,0.0
Cct4,14144.928,0.156,0.0
Dnajc11,3229.687,0.227,0.0
Pcdhga1,593.153,0.474,0.0
Sfmbt1,1986.372,0.31,0.0
Hspg2,127196.268,-0.523,0.0
Amdhd2,1724.551,0.31,0.0
Ormdl1,775.845,-0.419,0.0
Zfp52,2601.491,0.374,0.0
Eno2,1285.681,-0.424,0.0
Rbm25,5749.457,0.245,0.0
Mvp,14473.482,-0.136,0.0
Higd2a,4863.697,0.227,0.0
Gpr89,1058.925,-0.355,0.0
Nxn,4340.134,-0.203,0.0
Amacr,1078.603,-0.302,0.0
Tmem87b,5946.949,0.227,0.0
Wdr60,1716.5,0.292,0.0
Gltpd1,1863.337,0.305,0.0
Zfp748,716.678,-0.415,0.0
Igsf8,7372.03,-0.257,0.0
Clns1a,3952.42,0.217,0.0
Zfp821,939.774,0.359,0.0
Six1,1801.276,-0.298,0.0
Tmem208,1673.559,0.318,0.0
Atxn2l,8644.631,-0.255,0.0
Cd109,18631.685,0.278,0.0
Ilf2,3911.856,-0.257,0.0
Mapk13,2072.295,0.295,0.0
Polr2k,1325.399,0.328,0.0
9230114K14Rik,654.971,-0.434,0.0
Tmem136,334.068,-0.554,0.0
Cdc42bpb,12716.579,0.174,0.0
Acta2,30970.987,0.53,0.0
Ccny,9044.435,0.207,0.0
Dact1,447.729,0.529,0.0
Wbp5,6287.756,-0.289,0.0
Pappa,7234.295,-0.469,0.0
1700049G17Rik,387.788,-0.532,0.0
4931406C07Rik,5763.6,0.223,0.0
Mbtd1,2101.611,0.337,0.0
Hivep1,3912.85,-0.343,0.0
Ctage5,5258.05,0.191,0.0
Recql,2148.756,0.342,0.0
Prrg2,1256.655,0.358,0.0
Dok1,3995.427,0.265,0.0
Hps5,3698.236,-0.277,0.0
Unc5c,5407.679,-0.291,0.0
H2-D1,108524.168,0.246,0.0
Dhdds,3545.453,-0.228,0.0
Mthfsd,1538.834,-0.285,0.0
Cops7b,1206.425,0.382,0.0
Mef2d,3622.889,0.28,0.0
Fam82a1,541.33,0.46,0.0
Tbc1d10a,2264.103,-0.268,0.0
Ttc27,1007.402,-0.379,0.0
Nrp1,17943.765,-0.136,0.0
Ccdc137,1826.329,-0.252,0.0
Plekha1,1683.024,-0.299,0.0
2610101N10Rik,5413.669,-0.22,0.0
Zfyve19,1116.478,0.436,0.0
Fnta,7803.105,-0.217,0.0
Tead1,16342.343,0.263,0.0
Exosc5,1494.728,0.29,0.0
Phf10,3989.581,0.206,0.0
Spg7,4070.11,-0.211,0.0
Cops8,5474.806,0.193,0.0
Cdan1,1046.709,0.369,0.0
Col8a1,120586.329,-0.169,0.0
Cpeb3,1036.764,0.431,0.0
Triap1,2222.789,0.273,0.0
Il3ra,3353.741,-0.256,0.0
Slc35c2,2366.223,-0.277,0.0
Bgn,805515.124,-0.186,0.0
Mon1a,1167.289,-0.318,0.0
Cycs,5557.011,0.308,0.0
Mtor,7938.355,0.184,0.0
Stard8,916.647,-0.375,0.0
Abl2,3649.085,0.337,0.0
Plekhj1,1481.021,-0.272,0.0
Il1rl1,61989.628,0.524,0.0
Creg1,4601.512,-0.204,0.0
Pdgfc,7292.776,0.211,0.0
Acvrl1,10698.275,0.155,0.0
Nr2c2,5087.552,0.244,0.0
Ptma,41736.353,-0.195,0.0
Txndc16,3583.886,-0.212,0.0
Pigt,7762.192,0.258,0.0
Thoc5,2698.916,0.226,0.0
Rhbdd1,3787.088,-0.228,0.0
Mad2l2,1550.489,0.321,0.0
H13,15769.832,0.161,0.0
Ttc3,10598.993,-0.212,0.0
Ngf,967.729,0.491,0.0
Fkbpl,718.841,0.482,0.0
Cyb5r1,3154.418,-0.225,0.0
Hipk3,16152.917,0.227,0.0
Btbd6,1511.667,0.318,0.0
Foxk1,5366.802,-0.245,0.0
Epc1,2002.19,0.26,0.0
Lsm2,754.832,0.444,0.0
Rcc1,1227.47,0.375,0.0
Stx12,8525.979,0.205,0.0
Cast,19131.79,0.156,0.0
Sec23a,12500.492,0.126,0.0
BC003331,6495.441,0.173,0.0
Pik3cb,1271.096,0.3,0.0
Urm1,2620.859,0.3,0.0
Zkscan14,650.434,0.492,0.0
Stt3a,24411.739,-0.122,0.0
Sap30,378.41,-0.555,0.0
Lrrk1,3916.05,-0.3,0.0
Hsp90aa1,33858.397,-0.166,0.0
Wdr67,756.147,-0.44,0.0
Ppp1r12c,4469.812,0.213,0.0
Dcbld1,1141.206,0.397,0.0
Mylip,1687.84,-0.314,0.0
Abhd3,376.303,-0.481,0.0
Pitrm1,6481.65,0.194,0.0
Ddi2,1874.079,0.289,0.0
Syt12,320.239,0.573,0.0
Prmt6,881.239,0.378,0.0
Gcn1l1,9059.684,-0.18,0.0
Kat2a,3553.885,0.194,0.0
Fbxo45,2628.393,0.259,0.0
Hspb1,4742.839,0.295,0.0
Fn3krp,1001.198,-0.316,0.0
Tmem176a,28018.451,-0.179,0.0
Ccdc8,317.234,-0.582,0.0
Ppfibp1,19104.762,0.158,0.0
Map2k7,3869.824,0.21,0.0
Glrx3,1474.314,-0.331,0.0
Pcgf2,2903.631,0.276,0.0
Mks1,693.643,0.355,0.0
Pcm1,10590.952,-0.266,0.0
Tmem63b,6159.179,0.195,0.0
Thra,11580.949,0.213,0.0
Qk,9340.307,0.248,0.0
Zfp62,2659.852,-0.273,0.0
F8,397.006,-0.564,0.0
Erf,3700.076,0.257,0.0
Fastkd3,605.949,0.49,0.0
Osbpl6,1713.864,-0.302,0.0
Cetn2,1846.027,-0.294,0.0
Fam125b,6279.287,0.204,0.0
Zkscan5,1728.846,0.348,0.0
Tcea2,483.13,0.533,0.0
Nfic,23958.028,0.204,0.0
Jmjd7,516.609,0.579,0.0
Gm20594,508.49,-0.572,0.0
Rev3l,7653.798,-0.338,0.0
Rap2b,4861.46,-0.211,0.0
Csnk1d,17844.842,0.155,0.0
Lamtor2,3499.534,-0.243,0.0
Map3k2,3835.038,-0.352,0.0
Rngtt,1434.373,-0.386,0.0
Acy3,857.393,0.374,0.0
Bcap31,21982.462,0.146,0.0
Zmpste24,7593.132,0.183,0.0
Pigv,1185.493,-0.298,0.0
Utp23,997.197,-0.331,0.0
Pik3r3,2255.043,0.236,0.0
Eef1b2,28166.006,0.202,0.0
Smad7,1834.726,-0.389,0.0
Gltp,3761.454,-0.221,0.0
Gpatch8,5380.467,0.222,0.0
Slc24a3,3360.14,0.265,0.0
2810403A07Rik,4008.905,-0.227,0.0
Pigf,742.324,-0.502,0.0
Rhod,3912.286,0.237,0.0
Rbm4b,387.518,-0.511,0.0
Ppp3r1,12925.621,0.208,0.0
Ikbkg,7136.82,0.216,0.0
Lass2,16884.009,0.16,0.0
Robo1,1450.179,-0.395,0.0
Pde4a,2358.889,-0.281,0.0
Scpep1,22102.229,-0.163,0.0
Dock7,14330.284,0.194,0.0
0610009O20Rik,2520.97,0.237,0.0
Rfc1,4839.803,-0.161,0.0
Tmbim1,16255.107,-0.163,0.0
Lctl,2307.291,-0.316,0.0
Repin1,3206.608,-0.236,0.0
Chst7,443.813,-0.55,0.0
Smc1a,7305.573,-0.211,0.0
Lancl3,369.906,0.527,0.0
Tspan6,3138.672,-0.259,0.0
Mfi2,1600.454,0.344,0.0
Mudeng,1215.307,-0.314,0.0
Bud31,2700.469,0.247,0.0
Eif5b,11810.508,0.161,0.0
Vps39,5611.737,0.158,0.0
Frmd4a,2980.866,0.329,0.0
Asap3,2740.896,-0.248,0.0
2010320M18Rik,650.144,0.49,0.0
Dnajb5,1125.338,0.336,0.0
Fntb,1683.141,-0.287,0.0
Gm14403,614.396,-0.502,0.0
Gm20554,732.123,-0.368,0.0
Nt5e,12240.44,0.331,0.0
Slc25a33,292.379,0.579,0.0
Fbxl21,368.724,-0.575,0.0
Postn,148532.692,-0.406,0.0
Cul5,3354.717,0.236,0.0
Dhps,1481.541,0.304,0.0
Zfp606,1054.179,0.347,0.0
Cdk18,1593.886,-0.35,0.0
Fdxr,653.229,-0.454,0.0
Immt,10690.547,0.15,0.0
Gemin8,656.621,-0.396,0.0
Gm12070,6315.48,-0.332,0.0
Caskin2,3978.395,0.213,0.0
Atp11c,1952.549,-0.4,0.0
Gm5506,6429.151,-0.193,0.0
Lifr,3336.134,-0.29,0.0
Tmem47,2711.118,-0.282,0.0
H2afy,4910.17,-0.178,0.0
Sqstm1,43662.429,0.141,0.0
Fbln5,61118.599,-0.164,0.0
Pard3,3959.911,0.195,0.0
Clptm1l,11827.763,0.136,0.0
Emp1,29449.881,-0.21,0.0
Pmpcb,4730.561,-0.191,0.0
Rrp1,11217.398,0.147,0.0
Fdft1,2660.756,0.242,0.0
Ankrd46,7899.613,-0.193,0.0
Msh2,1497.773,-0.261,0.0
Ndufs4,5866.475,0.233,0.0
Zfp429,248.226,-0.559,0.0
Slco3a1,4748.849,-0.236,0.0
Wdr3,2163.68,0.255,0.0
Il6ra,1735.05,-0.31,0.0
Src,6342.701,0.191,0.0
Gnb2l1,65180.423,0.195,0.0
Edc3,2228.902,0.24,0.0
Fam108a,3899.491,0.232,0.0
Parp9,4803.541,-0.364,0.0
Ift74,2293.277,0.323,0.0
Tmem30a,18392.294,-0.261,0.0
Sntb2,2781.077,0.276,0.0
Fam49a,611.141,-0.404,0.0
Dgkz,1986.696,0.25,0.0
Arhgap39,863.81,-0.36,0.0
Bahd1,4341.627,-0.256,0.0
Fastkd5,700.769,0.463,0.0
Wrn,1845.184,-0.317,0.0
Gpc4,11855.728,0.15,0.0
Gga2,4523.243,-0.207,0.0
5730437N04Rik,3285.84,0.179,0.0
Rc3h1,3264.134,-0.326,0.0
Ptpn13,1919.424,-0.271,0.0
Josd2,1307.841,-0.355,0.0
Rtn4,47679.075,0.161,0.0
Lnpep,7671.481,-0.494,0.0
Fam160b2,2159.052,-0.231,0.0
Vps72,2897.422,0.236,0.0
Pnn,4332.257,0.223,0.0
Adam8,849.955,-0.435,0.0
Stim2,3456.512,0.233,0.0
Rpn1,17716.33,-0.151,0.0
Gtpbp4,4530.109,0.219,0.0
Cmas,2193.377,0.235,0.0
Bambi,1264.957,0.389,0.0
Jmjd6,2399.901,-0.225,0.0
Rab14,14188.824,-0.158,0.0
Tusc3,4555.619,0.19,0.0
Trim2,2927.729,0.293,0.0
Fbxo7,1736.491,0.288,0.0
Abce1,9320.927,0.194,0.0
Ankrd13c,3222.964,0.214,0.0
Pcdhb16,882.221,0.433,0.0
Ddx3x,42962.041,0.197,0.0
Slc23a2,6975.376,0.218,0.0
Golga2,9333.746,0.192,0.0
1110008J03Rik,428.136,-0.455,0.0
Gemin6,407.507,0.559,0.0
Fam98a,3826.876,-0.261,0.0
Ift27,2021.694,0.288,0.0
Dhx58,2653.945,-0.57,0.0
Commd10,1879.46,0.241,0.0
Naa40,2418.029,-0.245,0.0
Brd3,5297.728,0.198,0.0
Polr1e,731.899,0.449,0.0
Fkbp14,3639.382,-0.2,0.0
Aldh3a1,1516.193,0.406,0.0
Zfp410,2345.997,0.23,0.0
Phactr4,2649.964,-0.321,0.0
Tmem29,692.844,-0.432,0.0
Cep57l1,462.403,-0.546,0.0
Wapal,6672.168,0.181,0.0
Mef2a,5235.497,0.22,0.0
Spg11,4121.511,-0.208,0.0
Tsc22d4,6847.91,-0.169,0.0
Mat2a,14151.396,0.196,0.0
Dpy19l1,16891.931,0.195,0.0
Fam13a,2393.058,-0.291,0.0
Cops3,5286.596,0.242,0.0
Rbm22,3637.85,0.209,0.0
Hdac9,792.605,-0.496,0.0
Smtn,9064.798,-0.251,0.0
Agpat9,1090.281,0.402,0.0
Srsf10,4604.49,-0.294,0.0
Golga3,5562.668,-0.183,0.0
Farsa,2699.343,0.204,0.0
Tbck,865.927,-0.414,0.0
Zmat3,9003.036,0.194,0.0
Kdm4c,2749.648,-0.276,0.0
Zdhhc9,4821.34,-0.252,0.0
Pycrl,1651.778,-0.264,0.0
Rprd2,3673.849,0.261,0.0
Pepd,2177.564,0.298,0.0
Pus3,850.295,0.446,0.0
Foxf2,850.409,-0.371,0.0
Gm4951,3026.802,-0.545,0.0
Car3,50399.556,-0.457,0.0
Prkx,1429.514,-0.303,0.0
Cluap1,947.55,-0.405,0.0
Zfp937,1317.0,-0.32,0.0
Tmem20,500.763,0.562,0.0
Mll5,13369.102,-0.211,0.0
Gm5779,26532.058,0.216,0.0
Atox1,5532.917,0.271,0.0
Rasal2,1621.726,-0.318,0.0
Rufy2,1894.21,-0.336,0.0
Ccdc90b,2486.627,-0.257,0.0
Slc26a2,1142.243,0.377,0.0
Plekha7,573.069,-0.469,0.0
Smarca4,12558.958,-0.174,0.0
Fam129a,5155.219,0.231,0.0
Nudt22,883.583,0.325,0.0
Lypla1,4129.974,-0.474,0.0
Bag3,12087.805,0.219,0.0
Dock6,1831.75,-0.307,0.0
Ulk3,818.15,-0.407,0.0
Snx1,7236.521,-0.186,0.0
Arl8b,8868.46,-0.173,0.0
2810422J05Rik,2708.938,0.248,0.0
Abcb1b,901.895,-0.398,0.0
Pcf11,3795.043,-0.209,0.0
Chst1,1876.856,-0.302,0.0
Pitpnm2,4315.737,0.208,0.0
Eif2ak4,2063.648,0.251,0.0
Adarb1,1985.017,-0.27,0.0
Nol7,2047.153,0.244,0.0
Hip1r,1324.906,0.315,0.0
Pcgf3,4573.112,-0.209,0.0
Whsc1l1,5820.058,-0.213,0.0
Parn,4592.606,0.224,0.0
Acox3,3742.221,-0.205,0.0
Il1rap,7497.105,-0.261,0.0
Ywhae,26364.891,-0.132,0.0
8-Mar,8689.341,0.166,0.0
Krt8,761.535,0.475,0.0
Polr2j,2154.773,0.269,0.0
Snw1,8870.232,0.157,0.0
Vat1,18037.791,0.178,0.0
Aco1,9332.977,0.172,0.0
A730011L01Rik,2698.971,0.233,0.0
Mad2l1,867.206,0.376,0.0
Hmbox1,848.338,-0.455,0.0
C4b,331821.275,-0.19,0.0
Cdr2,2036.127,0.3,0.0
Stk10,683.089,-0.398,0.0
Emg1,2560.626,0.25,0.0
Tmbim4,5250.232,0.235,0.0
Szt2,2554.782,-0.303,0.0
Trim23,2103.55,0.251,0.0
Thumpd2,434.205,0.487,0.0
Xrn1,2859.241,0.3,0.0
Efha1,5887.934,0.213,0.0
Rab3il1,1006.154,-0.327,0.0
Col16a1,23817.993,-0.204,0.0
Mdc1,3379.264,-0.235,0.0
Naglu,6785.89,-0.246,0.0
Dym,2943.716,-0.204,0.0
Atg7,3174.934,0.238,0.0
Irf5,340.03,-0.559,0.0
Tsfm,1037.353,0.307,0.0
Setd1a,3973.165,0.21,0.0
Hmga1,369.397,0.565,0.0
Nfib,8189.621,-0.284,0.0
Hapln4,284.248,-0.571,0.0
Atrn,7985.744,0.252,0.0
BC056474,3872.926,0.27,0.0
Fh1,4693.798,-0.207,0.0
Fam192a,3630.215,0.22,0.0
Ltbp1,34718.211,-0.183,0.0
Ptp4a1,888.316,0.473,0.0
Ube2v2,3766.128,0.225,0.0
Dync2h1,2201.173,-0.447,0.0
Brd1,4389.087,0.216,0.0
Ilf3,6133.095,0.169,0.0
Rnf103,2848.163,0.307,0.0
Mmgt2,1030.513,-0.313,0.0
Lynx1,7967.879,-0.197,0.0
Zfp820,601.489,-0.546,0.0
Top2b,11895.16,0.166,0.0
2010109K11Rik,1573.938,-0.298,0.0
Tmcc1,1798.516,0.23,0.0
Mdh1,22546.929,0.168,0.0
Arv1,320.582,0.583,0.0
Det1,721.823,-0.382,0.0
Cds2,12958.881,0.188,0.0
Tead2,2853.216,0.289,0.0
Zfp668,530.376,0.488,0.0
Grina,33807.294,0.188,0.0
Smo,13515.261,0.129,0.0
Usp1,2275.926,0.291,0.0
Ptk2b,3175.472,-0.271,0.0
Rnf144a,6967.915,0.169,0.0
Ndufb6,3366.89,0.27,0.0
Map3k8,2818.917,0.27,0.0
Clint1,9118.06,0.184,0.0
Synj1,2081.996,-0.243,0.0
Top3a,1125.25,0.391,0.0
Gpn3,1437.752,0.3,0.0
